,n_comp,condition,sens,spec,Anomaly,sens_variance,spec_variance
305,3.0,0.21000000000000002,0.0,1.0,Urobilinogen_a,0.0,0.0
306,3.0,0.22000000000000003,0.0,0.995049497367748,Protein_a,0.0,4.595163539240832e-05
307,3.0,0.22000000000000003,0.0,0.0,Bilirubin_a,0.0,0.0
308,3.0,0.22000000000000003,0.0,1.0,Glucose_a,0.0,0.0
309,3.0,0.22000000000000003,0.0,1.0,Ketones_a,0.0,0.0
310,3.0,0.22000000000000003,0.0,0.9980746089049338,Nitrite_a,0.0,1.8535654344800638e-05
311,3.0,0.22000000000000003,0.0,1.0,Urobilinogen_a,0.0,0.0
312,3.0,0.23000000000000004,0.005,0.9925925624855862,Protein_a,0.000125,4.5725573393025355e-05
313,3.0,0.23000000000000004,0.0,0.0,Bilirubin_a,0.0,0.0
314,3.0,0.23000000000000004,0.0,1.0,Glucose_a,0.0,0.0
315,3.0,0.23000000000000004,0.0,1.0,Ketones_a,0.0,0.0
316,3.0,0.23000000000000004,0.0,0.9997569866342649,Nitrite_a,0.0,2.9527747962953627e-07
317,3.0,0.23000000000000004,0.0,1.0,Urobilinogen_a,0.0,0.0
318,3.0,0.24,0.013043478260869565,0.9876389471075442,Protein_a,0.0008506616257088846,0.0003050281594196638
319,3.0,0.24,0.0,0.0,Bilirubin_a,0.0,0.0
320,3.0,0.24,0.0,1.0,Glucose_a,0.0,0.0
321,3.0,0.24,0.0,1.0,Ketones_a,0.0,0.0
322,3.0,0.24,0.0,1.0,Nitrite_a,0.0,0.0
323,3.0,0.24,0.0,1.0,Urobilinogen_a,0.0,0.0
324,3.0,0.25,0.0,0.9901446713972465,Protein_a,0.0,0.00010581430298322408
325,3.0,0.25,0.0,0.0,Bilirubin_a,0.0,0.0
326,3.0,0.25,0.0,1.0,Glucose_a,0.0,0.0
327,3.0,0.25,0.0,1.0,Ketones_a,0.0,0.0
328,3.0,0.25,0.0,0.9997578692493946,Nitrite_a,0.0,2.931365019435011e-07
329,3.0,0.25,0.0,1.0,Urobilinogen_a,0.0,0.0
330,3.0,0.26,0.0,0.9925249143641519,Protein_a,0.0,0.0001241064699006904
331,3.0,0.26,0.0,0.0,Bilirubin_a,0.0,0.0
332,3.0,0.26,0.0,1.0,Glucose_a,0.0,0.0
333,3.0,0.26,0.0,1.0,Ketones_a,0.0,0.0
334,3.0,0.26,0.0,1.0,Nitrite_a,0.0,0.0
335,3.0,0.26,0.0,1.0,Urobilinogen_a,0.0,0.0
336,3.0,0.27,0.0,0.9975399753997539,Protein_a,0.0,3.0258605169077794e-05
337,3.0,0.27,0.0,0.0,Bilirubin_a,0.0,0.0
338,3.0,0.27,0.0,1.0,Glucose_a,0.0,0.0
339,3.0,0.27,0.0,1.0,Ketones_a,0.0,0.0
340,3.0,0.27,0.0,0.9997593261131168,Nitrite_a,0.0,2.8961959913750325e-07
341,3.0,0.27,0.0,1.0,Urobilinogen_a,0.0,0.0
342,3.0,0.28,0.0,0.9923199840254856,Protein_a,0.0,0.000118500438111526
343,3.0,0.28,0.0,0.0,Bilirubin_a,0.0,0.0
344,3.0,0.28,0.0,1.0,Glucose_a,0.0,0.0
345,3.0,0.28,0.0,1.0,Ketones_a,0.0,0.0
346,3.0,0.28,0.0,0.9997587454764776,Nitrite_a,0.0,2.9101872559987244e-07
347,3.0,0.28,0.0,1.0,Urobilinogen_a,0.0,0.0
348,3.0,0.29,0.0,0.9950340924503409,Protein_a,0.0,4.623868818818024e-05
